Cod. regione,Regione,Sesso,Età,Sopravviventi,Decessi,Probabilità di morte (per mille),Anni vissuti,Probabilità prospettive di sopravvivenza,Speranza di vita,Informazioni
19,Sicilia,Maschi e femmine,79,69314,2822,40.71746,67903,0.9559348,9.508,s
19,Sicilia,Maschi e femmine,80,66492,3162,47.55495,64911,0.9495269,8.891,s
19,Sicilia,Maschi e femmine,81,63330,3390,53.53691,61635,0.9427579,8.310,s
19,Sicilia,Maschi e femmine,82,59939,3666,61.15695,58107,0.9357186,7.751,s
19,Sicilia,Maschi e femmine,83,56274,3805,67.60938,54371,0.9288673,7.224,s
19,Sicilia,Maschi e femmine,84,52469,3931,74.91158,50504,0.9209716,6.711,s
19,Sicilia,Maschi e femmine,85,48539,4052,83.47853,46513,0.9102106,6.214,s
19,Sicilia,Maschi e femmine,86,44487,4301,96.67511,42336,0.8966416,5.735,s
19,Sicilia,Maschi e femmine,87,40186,4451,110.75688,37960,0.8831962,5.295,s
19,Sicilia,Maschi e femmine,88,35735,4417,123.60383,33526,0.8693309,4.892,s
19,Sicilia,Maschi e femmine,89,31318,4345,138.73081,29146,0.8512370,4.512,s
19,Sicilia,Maschi e femmine,90,26973,4327,160.41121,24810,0.8315618,4.158,s
19,Sicilia,Maschi e femmine,91,22646,4031,177.99877,20631,0.8138104,3.857,s
19,Sicilia,Maschi e femmine,92,18615,3651,196.15404,16790,0.7967659,3.583,s
19,Sicilia,Maschi e femmine,93,14964,3173,212.04177,13377,0.7798548,3.336,s
19,Sicilia,Maschi e femmine,94,11791,2717,230.42935,10432,0.7610938,3.099,s
19,Sicilia,Maschi e femmine,95,9074,2268,249.92135,7940,0.7385720,2.877,s
19,Sicilia,Maschi e femmine,96,6806,1884,276.76848,5864,0.7162997,2.669,s
19,Sicilia,Maschi e femmine,97,4922,1444,293.28484,4201,0.7004829,2.499,s
19,Sicilia,Maschi e femmine,98,3479,1073,308.33579,2942,0.6834234,2.329,s
19,Sicilia,Maschi e femmine,99,2406,790,328.49113,2011,0.6589580,2.144,s
19,Sicilia,Maschi e femmine,100,1616,581,359.73265,1325,0.6221707,1.949,s
19,Sicilia,Maschi e femmine,101,1035,420,406.09351,824,0.5821165,1.763,s
19,Sicilia,Maschi e femmine,102,614,269,437.73502,480,0.5506928,1.626,s
19,Sicilia,Maschi e femmine,103,345,162,469.88859,264,0.5188853,1.503,s
19,Sicilia,Maschi e femmine,104,183,92,502.29155,137,0.4869475,1.392,s
19,Sicilia,Maschi e femmine,105,91,49,534.67354,67,0.4551341,1.293,s
19,Sicilia,Maschi e femmine,106,42,24,566.76964,30,0.4236924,1.203,s
19,Sicilia,Maschi e femmine,107,18,11,598.32362,13,0.3928559,1.123,s
19,Sicilia,Maschi e femmine,108,7,5,629.10334,5,0.3628341,1.052,s
19,Sicilia,Maschi e femmine,109,3,2,658.90381,2,0.3338107,0.988,s
19,Sicilia,Maschi e femmine,110,1,1,687.54845,1,0.3059411,0.931,s
19,Sicilia,Maschi e femmine,111,0,0,714.89574,0,0.2793487,0.881,s
19,Sicilia,Maschi e femmine,112,0,0,740.83871,0,0.2541269,0.836,s
19,Sicilia,Maschi e femmine,113,0,0,765.29899,0,0.2303427,0.796,s
19,Sicilia,Maschi e femmine,114,0,0,788.22703,0,0.2080380,0.760,s
19,Sicilia,Maschi e femmine,115,0,0,809.59894,0,0.1872318,0.729,s
19,Sicilia,Maschi e femmine,116,0,0,829.41312,0,0.1679244,0.701,s
19,Sicilia,Maschi e femmine,117,0,0,847.68352,0,0.1501008,0.676,s
19,Sicilia,Maschi e femmine,118,0,0,864.44595,0,0.1337277,0.654,s
19,Sicilia,Maschi e femmine,119,0,0,879.74557,0,0.1187624,0.635,s
19,Sicilia,Maschi,0,100000,364,3.64394,99657,0.9996347,79.863,s
19,Sicilia,Maschi,1,99636,30,0.29919,99621,0.9997463,79.154,s
19,Sicilia,Maschi,2,99606,21,0.20817,99595,0.9998208,78.177,s
19,Sicilia,Maschi,3,99585,15,0.15029,99578,0.9998675,77.193,s
19,Sicilia,Maschi,4,99570,11,0.11466,99564,0.9998921,76.205,s
19,Sicilia,Maschi,5,99559,10,0.10114,99554,0.9999046,75.213,s
19,Sicilia,Maschi,6,99549,9,0.08960,99544,0.9999175,74.221,s
19,Sicilia,Maschi,7,99540,8,0.07546,99536,0.9999313,73.228,s
19,Sicilia,Maschi,8,99532,6,0.06194,99529,0.9999408,72.233,s
19,Sicilia,Maschi,9,99526,6,0.05654,99523,0.9999395,71.238,s
19,Sicilia,Maschi,10,99520,6,0.06442,99517,0.9999230,70.242,s
19,Sicilia,Maschi,11,99514,9,0.08960,99510,0.9998894,69.246,s
19,Sicilia,Maschi,12,99505,13,0.13166,99499,0.9998522,68.252,s
19,Sicilia,Maschi,13,99492,16,0.16389,99484,0.9998198,67.261,s
19,Sicilia,Maschi,14,99476,20,0.19653,99466,0.9997866,66.272,s
19,Sicilia,Maschi,15,99456,23,0.23019,99445,0.9997515,65.285,s
19,Sicilia,Maschi,16,99433,27,0.26673,99420,0.9997186,64.300,s
19,Sicilia,Maschi,17,99407,29,0.29606,99392,0.9996961,63.317,s
19,Sicilia,Maschi,18,99377,31,0.31166,99362,0.9996810,62.336,s
19,Sicilia,Maschi,19,99346,32,0.32625,99330,0.9996554,61.355,s
19,Sicilia,Maschi,20,99314,36,0.36292,99296,0.9996180,60.375,s
19,Sicilia,Maschi,21,99278,40,0.40110,99258,0.9995788,59.396,s
19,Sicilia,Maschi,22,99238,44,0.44127,99216,0.9995555,58.420,s
19,Sicilia,Maschi,23,99194,44,0.44768,99172,0.9995522,57.446,s
19,Sicilia,Maschi,24,99150,44,0.44794,99128,0.9995582,56.471,s
19,Sicilia,Maschi,25,99105,43,0.43567,99084,0.9995615,55.496,s
19,Sicilia,Maschi,26,99062,44,0.44140,99040,0.9995420,54.520,s
19,Sicilia,Maschi,27,99018,47,0.47454,98995,0.9995058,53.544,s
19,Sicilia,Maschi,28,98972,51,0.51383,98946,0.9994710,52.569,s
19,Sicilia,Maschi,29,98921,54,0.54418,98894,0.9994298,51.596,s
19,Sicilia,Maschi,30,98867,59,0.59622,98837,0.9993914,50.624,s
19,Sicilia,Maschi,31,98808,61,0.62094,98777,0.9993796,49.654,s
19,Sicilia,Maschi,32,98747,61,0.61987,98716,0.9993677,48.684,s
19,Sicilia,Maschi,33,98685,64,0.64465,98653,0.9993435,47.714,s
19,Sicilia,Maschi,34,98622,66,0.66832,98589,0.9993199,46.745,s
19,Sicilia,Maschi,35,98556,68,0.69192,98522,0.9992531,45.775,s
19,Sicilia,Maschi,36,98488,79,0.80197,98448,0.9991559,44.807,s
19,Sicilia,Maschi,37,98409,87,0.88636,98365,0.9990917,43.842,s
19,Sicilia,Maschi,38,98321,91,0.93036,98276,0.9990421,42.881,s
19,Sicilia,Maschi,39,98230,97,0.98538,98182,0.9989815,41.920,s
19,Sicilia,Maschi,40,98133,103,1.05172,98082,0.9989151,40.961,s
19,Sicilia,Maschi,41,98030,110,1.11804,97975,0.9988016,40.004,s
19,Sicilia,Maschi,42,97920,125,1.27888,97858,0.9985893,39.048,s
19,Sicilia,Maschi,43,97795,151,1.54273,97720,0.9983223,38.097,s
19,Sicilia,Maschi,44,97644,177,1.81288,97556,0.9980861,37.155,s
19,Sicilia,Maschi,45,97467,196,2.01501,97369,0.9978816,36.222,s
19,Sicilia,Maschi,46,97271,216,2.22193,97163,0.9977226,35.294,s
19,Sicilia,Maschi,47,97055,226,2.33299,96941,0.9975639,34.372,s
19,Sicilia,Maschi,48,96828,246,2.53947,96705,0.9973240,33.451,s
19,Sicilia,Maschi,49,96582,272,2.81285,96447,0.9971550,32.535,s
19,Sicilia,Maschi,50,96311,277,2.87731,96172,0.9971237,31.625,s
19,Sicilia,Maschi,51,96034,276,2.87530,95895,0.9970015,30.715,s
19,Sicilia,Maschi,52,95757,299,3.12202,95608,0.9966769,29.802,s
19,Sicilia,Maschi,53,95458,336,3.52487,95290,0.9961505,28.894,s
19,Sicilia,Maschi,54,95122,397,4.17520,94923,0.9954596,27.994,s
19,Sicilia,Maschi,55,94725,465,4.90714,94492,0.9948794,27.110,s
19,Sicilia,Maschi,56,94260,503,5.33507,94009,0.9945921,26.241,s
19,Sicilia,Maschi,57,93757,514,5.48114,93500,0.9944414,25.379,s
19,Sicilia,Maschi,58,93243,526,5.63645,92980,0.9940874,24.516,s
19,Sicilia,Maschi,59,92718,574,6.19036,92431,0.9936110,23.652,s
19,Sicilia,Maschi,60,92144,607,6.58890,91840,0.9930002,22.796,s
19,Sicilia,Maschi,61,91537,679,7.41340,91197,0.9921358,21.944,s
19,Sicilia,Maschi,62,90858,756,8.31837,90480,0.9912445,21.104,s
19,Sicilia,Maschi,63,90102,829,9.19639,89688,0.9903798,20.277,s
19,Sicilia,Maschi,64,89274,897,10.04799,88825,0.9892809,19.461,s
19,Sicilia,Maschi,65,88377,1007,11.39706,87873,0.9881851,18.653,s
19,Sicilia,Maschi,66,87369,1069,12.23750,86835,0.9872660,17.862,s
19,Sicilia,Maschi,67,86300,1142,13.23661,85729,0.9861127,17.078,s
19,Sicilia,Maschi,68,85158,1239,14.54676,84538,0.9846754,16.300,s
19,Sicilia,Maschi,69,83919,1352,16.11398,83243,0.9827854,15.533,s
19,Sicilia,Maschi,70,82567,1514,18.33331,81810,0.9803960,14.779,s
19,Sicilia,Maschi,71,81053,1694,20.89839,80206,0.9778198,14.046,s
19,Sicilia,Maschi,72,79359,1864,23.48933,78427,0.9754807,13.335,s
19,Sicilia,Maschi,73,77495,1982,25.57406,76504,0.9731425,12.644,s
19,Sicilia,Maschi,74,75513,2128,28.17452,74449,0.9706995,11.963,s
19,Sicilia,Maschi,75,73386,2235,30.45911,72268,0.9677786,11.295,s
19,Sicilia,Maschi,76,71150,2422,34.03908,69939,0.9638868,10.634,s
19,Sicilia,Maschi,77,68729,2630,38.26049,67414,0.9589638,9.991,s
19,Sicilia,Maschi,78,66099,2903,43.92228,64647,0.9537530,9.369,s
19,Sicilia,Maschi,79,63196,3076,48.67849,61658,0.9475980,8.776,s
19,Sicilia,Maschi,80,60119,3386,56.31604,58427,0.9404715,8.200,s
19,Sicilia,Maschi,81,56734,3570,62.93258,54949,0.9331810,7.659,s
19,Sicilia,Maschi,82,53163,3773,70.96635,51277,0.9255826,7.140,s
19,Sicilia,Maschi,83,49391,3859,78.13204,47461,0.9171477,6.647,s
19,Sicilia,Maschi,84,45532,4006,87.97267,43529,0.9078606,6.168,s
19,Sicilia,Maschi,85,41526,4016,96.70813,39518,0.8966915,5.715,s
19,Sicilia,Maschi,86,37510,4149,110.61548,35436,0.8820833,5.273,s
19,Sicilia,Maschi,87,33361,4208,126.12600,31257,0.8671255,4.867,s
19,Sicilia,Maschi,88,29153,4099,140.59691,27104,0.8527926,4.497,s
19,Sicilia,Maschi,89,25054,3881,154.89929,23114,0.8347030,4.151,s
19,Sicilia,Maschi,90,21173,3760,177.60053,19293,0.8128032,3.820,s
19,Sicilia,Maschi,91,17413,3463,198.86549,15682,0.7945289,3.537,s
19,Sicilia,Maschi,92,13950,2981,213.71644,12460,0.7773545,3.291,s
19,Sicilia,Maschi,93,10969,2567,234.00141,9685,0.7569966,3.050,s
19,Sicilia,Maschi,94,8402,2140,254.75537,7332,0.7396470,2.829,s
19,Sicilia,Maschi,95,6262,1677,267.86412,5423,0.7160350,2.625,s
19,Sicilia,Maschi,96,4584,1403,305.95671,3883,0.6853256,2.403,s
19,Sicilia,Maschi,97,3182,1041,327.23505,2661,0.6650293,2.241,s
19,Sicilia,Maschi,98,2141,742,346.46903,1770,0.6451485,2.088,s
19,Sicilia,Maschi,99,1399,514,367.67786,1142,0.6202013,1.930,s
19,Sicilia,Maschi,100,885,353,398.96736,708,0.5847239,1.762,s
19,Sicilia,Maschi,101,532,235,442.41063,414,0.5453961,1.600,s
19,Sicilia,Maschi,102,296,141,476.47167,226,0.5116592,1.473,s
19,Sicilia,Maschi,103,155,79,511.01230,116,0.4775855,1.359,s
19,Sicilia,Maschi,104,76,41,545.73240,55,0.4434647,1.256,s
19,Sicilia,Maschi,105,34,20,580.31605,24,0.4095931,1.164,s
19,Sicilia,Maschi,106,14,9,614.45074,10,0.3762608,1.081,s
19,Sicilia,Maschi,107,6,4,647.83054,4,0.3437454,1.008,s
19,Sicilia,Maschi,108,2,1,680.17510,1,0.3123000,0.943,s
19,Sicilia,Maschi,109,1,0,711.22830,0,0.2821517,0.885,s
19,Sicilia,Maschi,110,0,0,740.77285,0,0.2534922,0.834,s
19,Sicilia,Maschi,111,0,0,768.63093,0,0.2264764,0.789,s
19,Sicilia,Maschi,112,0,0,794.67012,0,0.2012197,0.749,s
19,Sicilia,Maschi,113,0,0,818.79780,0,0.1778017,0.715,s
19,Sicilia,Maschi,114,0,0,840.96490,0,0.1562643,0.684,s
19,Sicilia,Maschi,115,0,0,861.15820,0,0.1366178,0.658,s
19,Sicilia,Maschi,116,0,0,879.40004,0,0.1188416,0.634,s
19,Sicilia,Maschi,117,0,0,895.73861,0,0.1028916,0.614,s
19,Sicilia,Maschi,118,0,0,910.24664,0,0.0887019,0.597,s
19,Sicilia,Maschi,119,0,0,923.01293,0,0.0761917,0.582,s
19,Sicilia,Femmine,0,100000,290,2.89867,99727,0.9997442,83.792,s
19,Sicilia,Femmine,1,99710,17,0.16863,99702,0.9998611,83.034,s
19,Sicilia,Femmine,2,99693,11,0.10918,99688,0.9999057,82.048,s
19,Sicilia,Femmine,3,99682,8,0.07944,99678,0.9999245,81.057,s
19,Sicilia,Femmine,4,99675,7,0.07149,99671,0.9999199,80.064,s
19,Sicilia,Femmine,5,99667,9,0.08877,99663,0.9999008,79.069,s
19,Sicilia,Femmine,6,99659,11,0.10969,99653,0.9998838,78.076,s
19,Sicilia,Femmine,7,99648,12,0.12275,99641,0.9998780,77.085,s
19,Sicilia,Femmine,8,99635,12,0.12133,99629,0.9998838,76.094,s
19,Sicilia,Femmine,9,99623,11,0.11117,99618,0.9998895,75.103,s
19,Sicilia,Femmine,10,99612,11,0.10979,99607,0.9998886,74.112,s
19,Sicilia,Femmine,11,99601,11,0.11301,99596,0.9998846,73.120,s
19,Sicilia,Femmine,12,99590,12,0.11786,99584,0.9998866,72.128,s
19,Sicilia,Femmine,13,99578,11,0.10898,99573,0.9998977,71.136,s
19,Sicilia,Femmine,14,99567,10,0.09557,99563,0.9999086,70.144,s
19,Sicilia,Femmine,15,99558,9,0.08716,99554,0.9999073,69.151,s
19,Sicilia,Femmine,16,99549,10,0.09833,99544,0.9998936,68.157,s
19,Sicilia,Femmine,17,99539,11,0.11452,99534,0.9998778,67.163,s
19,Sicilia,Femmine,18,99528,13,0.12997,99522,0.9998662,66.171,s
19,Sicilia,Femmine,19,99515,14,0.13755,99508,0.9998509,65.180,s
19,Sicilia,Femmine,20,99501,16,0.16065,99493,0.9998288,64.189,s
19,Sicilia,Femmine,21,99485,18,0.18173,99476,0.9998119,63.199,s
19,Sicilia,Femmine,22,99467,19,0.19452,99458,0.9998115,62.210,s
19,Sicilia,Femmine,23,99448,18,0.18241,99439,0.9998308,61.222,s
19,Sicilia,Femmine,24,99430,16,0.15602,99422,0.9998534,60.233,s
19,Sicilia,Femmine,25,99414,14,0.13708,99408,0.9998608,59.243,s
19,Sicilia,Femmine,26,99401,14,0.14128,99394,0.9998492,58.251,s
19,Sicilia,Femmine,27,99387,16,0.16038,99379,0.9998238,57.259,s
19,Sicilia,Femmine,28,99371,19,0.19204,99361,0.9997808,56.268,s
19,Sicilia,Femmine,29,99352,24,0.24630,99339,0.9997282,55.279,s
19,Sicilia,Femmine,30,99327,30,0.29728,99312,0.9996925,54.292,s
19,Sicilia,Femmine,31,99298,32,0.31766,99282,0.9996881,53.308,s
19,Sicilia,Femmine,32,99266,30,0.30613,99251,0.9997096,52.325,s
19,Sicilia,Femmine,33,99236,27,0.27469,99222,0.9997307,51.341,s
19,Sicilia,Femmine,34,99208,26,0.26383,99195,0.9997078,50.355,s
19,Sicilia,Femmine,35,99182,32,0.32063,99166,0.9996118,49.368,s
19,Sicilia,Femmine,36,99151,45,0.45571,99128,0.9994942,48.384,s
19,Sicilia,Femmine,37,99105,55,0.55593,99078,0.9993862,47.405,s
19,Sicilia,Femmine,38,99050,67,0.67164,99017,0.9993019,46.431,s
19,Sicilia,Femmine,39,98984,72,0.72462,98948,0.9992769,45.462,s
19,Sicilia,Femmine,40,98912,71,0.72167,98876,0.9992794,44.495,s
19,Sicilia,Femmine,41,98841,71,0.71950,98805,0.9992430,43.527,s
19,Sicilia,Femmine,42,98769,78,0.79460,98730,0.9991272,42.558,s
19,Sicilia,Femmine,43,98691,94,0.95104,98644,0.9989699,41.591,s
19,Sicilia,Femmine,44,98597,109,1.10928,98542,0.9988303,40.630,s
19,Sicilia,Femmine,45,98488,121,1.23027,98427,0.9987299,39.675,s
19,Sicilia,Femmine,46,98367,129,1.30995,98302,0.9986631,38.723,s
19,Sicilia,Femmine,47,98238,134,1.36390,98171,0.9986044,37.773,s
19,Sicilia,Femmine,48,98104,140,1.42738,98034,0.9985233,36.824,s
19,Sicilia,Femmine,49,97964,149,1.52602,97889,0.9984444,35.876,s
19,Sicilia,Femmine,50,97814,155,1.58518,97737,0.9983495,34.930,s
19,Sicilia,Femmine,51,97659,168,1.71584,97575,0.9981772,33.985,s
19,Sicilia,Femmine,52,97492,188,1.92993,97398,0.9979091,33.042,s
19,Sicilia,Femmine,53,97303,219,2.25216,97194,0.9975794,32.105,s
19,Sicilia,Femmine,54,97084,251,2.58932,96959,0.9972793,31.177,s
19,Sicilia,Femmine,55,96833,276,2.85242,96695,0.9970317,30.256,s
19,Sicilia,Femmine,56,96557,298,3.08455,96408,0.9968790,29.341,s
19,Sicilia,Femmine,57,96259,304,3.15754,96107,0.9968170,28.431,s
19,Sicilia,Femmine,58,95955,308,3.20846,95801,0.9965868,27.519,s
19,Sicilia,Femmine,59,95647,346,3.61868,95474,0.9961688,26.606,s
19,Sicilia,Femmine,60,95301,385,4.04454,95108,0.9957254,25.701,s
19,Sicilia,Femmine,61,94916,428,4.50569,94702,0.9952667,24.803,s
19,Sicilia,Femmine,62,94488,469,4.96188,94253,0.9948731,23.913,s
19,Sicilia,Femmine,63,94019,498,5.29267,93770,0.9944970,23.030,s
19,Sicilia,Femmine,64,93521,534,5.71439,93254,0.9938818,22.150,s
19,Sicilia,Femmine,65,92987,607,6.52440,92684,0.9930078,21.274,s
19,Sicilia,Femmine,66,92380,689,7.46311,92036,0.9923051,20.411,s
19,Sicilia,Femmine,67,91691,727,7.92834,91327,0.9918880,19.560,s
19,Sicilia,Femmine,68,90964,755,8.29718,90587,0.9913976,18.713,s
19,Sicilia,Femmine,69,90209,804,8.91017,89807,0.9905685,17.865,s
19,Sicilia,Femmine,70,89405,890,9.95747,88960,0.9892261,17.021,s
19,Sicilia,Femmine,71,88515,1027,11.59845,88002,0.9873155,16.187,s
19,Sicilia,Femmine,72,87488,1206,13.78326,86886,0.9853987,15.371,s
19,Sicilia,Femmine,73,86283,1331,15.43075,85617,0.9837252,14.579,s
19,Sicilia,Femmine,74,84951,1455,17.13214,84224,0.9819167,13.800,s
19,Sicilia,Femmine,75,83496,1591,19.05098,82700,0.9794686,13.032,s
19,Sicilia,Femmine,76,81905,1805,22.04053,81003,0.9762713,12.275,s
19,Sicilia,Femmine,77,80100,2039,25.45492,79080,0.9724566,11.541,s
19,Sicilia,Femmine,78,78061,2317,29.68637,76902,0.9683060,10.829,s
19,Sicilia,Femmine,79,75744,2557,33.76310,74465,0.9631595,10.145,s
19,Sicilia,Femmine,80,73186,2929,40.02536,71722,0.9572426,9.482,s
19,Sicilia,Femmine,81,70257,3204,45.60341,68655,0.9507712,8.856,s
19,Sicilia,Femmine,82,67053,3556,53.02735,65275,0.9440389,8.256,s
19,Sicilia,Femmine,83,63497,3750,59.05917,61622,0.9382849,7.690,s
19,Sicilia,Femmine,84,59747,3856,64.53783,57819,0.9312586,7.141,s
19,Sicilia,Femmine,85,55891,4093,73.23495,53845,0.9205477,6.599,s
19,Sicilia,Femmine,86,51798,4463,86.16091,49567,0.9074749,6.081,s
19,Sicilia,Femmine,87,47335,4709,99.48942,44980,0.8948049,5.608,s
19,Sicilia,Femmine,88,42626,4754,111.53117,40249,0.8809039,5.172,s
19,Sicilia,Femmine,89,37872,4833,127.61056,35455,0.8624380,4.758,s
19,Sicilia,Femmine,90,33039,4922,148.96905,30578,0.8438355,4.381,s
19,Sicilia,Femmine,91,28117,4629,164.61954,25803,0.8259577,4.061,s
19,Sicilia,Femmine,92,23488,4353,185.32193,21312,0.8085286,3.763,s
19,Sicilia,Femmine,93,19136,3808,199.01976,17231,0.7931342,3.505,s
19,Sicilia,Femmine,94,15327,3321,216.66135,13667,0.7729973,3.251,s
19,Sicilia,Femmine,95,12006,2884,240.20426,10564,0.7505203,3.012,s
19,Sicilia,Femmine,96,9122,2387,261.68761,7929,0.7318686,2.806,s
19,Sicilia,Femmine,97,6735,1865,276.85911,5803,0.7171115,2.624,s
19,Sicilia,Femmine,98,4870,1418,291.22619,4161,0.7000379,2.437,s
19,Sicilia,Femmine,99,3452,1078,312.28746,2913,0.6744585,2.233,s
19,Sicilia,Femmine,100,2374,819,344.81425,1965,0.6359549,2.020,s
19,Sicilia,Femmine,101,1555,612,393.39689,1249,0.5945529,1.820,s
19,Sicilia,Femmine,102,944,401,425.31220,743,0.5627953,1.675,s
19,Sicilia,Femmine,103,542,248,457.89856,418,0.5305041,1.545,s
19,Sicilia,Femmine,104,294,144,490.88934,222,0.4979391,1.428,s
19,Sicilia,Femmine,105,150,78,524.00406,110,0.4653681,1.323,s
19,Sicilia,Femmine,106,71,40,556.95948,51,0.4330580,1.228,s
19,Sicilia,Femmine,107,32,19,589.47372,22,0.4012685,1.144,s
19,Sicilia,Femmine,108,13,8,621.28247,9,0.3702400,1.069,s
19,Sicilia,Femmine,109,5,3,652.14503,3,0.3401896,1.002,s
19,Sicilia,Femmine,110,2,1,681.84635,1,0.3113082,0.942,s
19,Sicilia,Femmine,111,1,0,710.20806,0,0.2837519,0.889,s
19,Sicilia,Femmine,112,0,0,737.09055,0,0.2576427,0.842,s
19,Sicilia,Femmine,113,0,0,762.38975,0,0.2330698,0.800,s
19,Sicilia,Femmine,114,0,0,786.03923,0,0.2100888,0.763,s
19,Sicilia,Femmine,115,0,0,808.00802,0,0.1887241,0.731,s
19,Sicilia,Femmine,116,0,0,828.29656,0,0.1689731,0.702,s
19,Sicilia,Femmine,117,0,0,846.92858,0,0.1508111,0.677,s
19,Sicilia,Femmine,118,0,0,863.95505,0,0.1341907,0.654,s
19,Sicilia,Femmine,119,0,0,879.43903,0,0.1190523,0.635,s
20,Sardegna,Maschi e femmine,0,100000,234,2.33551,99780,0.9997259,82.510,s
20,Sardegna,Maschi e femmine,1,99766,27,0.27212,99753,0.9997769,81.702,s
20,Sardegna,Maschi e femmine,2,99739,17,0.17398,99731,0.9998590,80.724,s
20,Sardegna,Maschi e femmine,3,99722,11,0.10795,99717,0.9999119,79.738,s
20,Sardegna,Maschi e femmine,4,99711,7,0.06827,99708,0.9999383,78.747,s
20,Sardegna,Maschi e femmine,5,99704,5,0.05515,99702,0.9999427,77.752,s
20,Sardegna,Maschi e femmine,6,99699,6,0.05949,99696,0.9999346,76.756,s
20,Sardegna,Maschi e femmine,7,99693,7,0.07140,99689,0.9999244,75.761,s
20,Sardegna,Maschi e femmine,8,99686,8,0.07988,99682,0.9999183,74.766,s
20,Sardegna,Maschi e femmine,9,99678,8,0.08346,99674,0.9999129,73.772,s
20,Sardegna,Maschi e femmine,10,99670,9,0.09084,99665,0.9999036,72.778,s
20,Sardegna,Maschi e femmine,11,99660,10,0.10195,99655,0.9998877,71.785,s
20,Sardegna,Maschi e femmine,12,99650,12,0.12263,99644,0.9998661,70.792,s
20,Sardegna,Maschi e femmine,13,99638,14,0.14512,99631,0.9998386,69.801,s
20,Sardegna,Maschi e femmine,14,99624,18,0.17766,99615,0.9998058,68.811,s
20,Sardegna,Maschi e femmine,15,99606,21,0.21065,99595,0.9997696,67.823,s
20,Sardegna,Maschi e femmine,16,99585,25,0.25013,99573,0.9997321,66.837,s
20,Sardegna,Maschi e femmine,17,99560,28,0.28567,99546,0.9997015,65.854,s
20,Sardegna,Maschi e femmine,18,99532,31,0.31139,99516,0.9996865,64.873,s
20,Sardegna,Maschi e femmine,19,99501,31,0.31561,99485,0.9996791,63.893,s
20,Sardegna,Maschi e femmine,20,99469,32,0.32615,99453,0.9996723,62.913,s
20,Sardegna,Maschi e femmine,21,99437,33,0.32932,99420,0.9996765,61.933,s
20,Sardegna,Maschi e femmine,22,99404,32,0.31759,99388,0.9996888,60.953,s
20,Sardegna,Maschi e femmine,23,99372,30,0.30481,99357,0.9996908,59.972,s
20,Sardegna,Maschi e femmine,24,99342,31,0.31367,99327,0.9996629,58.991,s
20,Sardegna,Maschi e femmine,25,99311,36,0.36057,99293,0.9995939,58.009,s
20,Sardegna,Maschi e femmine,26,99275,45,0.45167,99253,0.9995123,57.030,s
20,Sardegna,Maschi e femmine,27,99230,52,0.52373,99204,0.9994596,56.055,s
20,Sardegna,Maschi e femmine,28,99178,55,0.55705,99151,0.9994538,55.084,s
20,Sardegna,Maschi e femmine,29,99123,53,0.53529,99097,0.9994820,54.115,s
20,Sardegna,Maschi e femmine,30,99070,50,0.50074,99045,0.9994972,53.143,s
20,Sardegna,Maschi e femmine,31,99020,50,0.50488,98995,0.9994533,52.170,s
20,Sardegna,Maschi e femmine,32,98970,58,0.58860,98941,0.9993598,51.196,s
20,Sardegna,Maschi e femmine,33,98912,68,0.69180,98878,0.9992760,50.226,s
20,Sardegna,Maschi e femmine,34,98844,75,0.75620,98806,0.9992506,49.260,s
20,Sardegna,Maschi e femmine,35,98769,73,0.74253,98732,0.9992675,48.297,s
20,Sardegna,Maschi e femmine,36,98696,71,0.72243,98660,0.9992682,47.333,s
20,Sardegna,Maschi e femmine,37,98624,73,0.74110,98588,0.9992250,46.366,s
20,Sardegna,Maschi e femmine,38,98551,80,0.80887,98511,0.9991474,45.400,s
20,Sardegna,Maschi e femmine,39,98472,88,0.89631,98427,0.9990402,44.437,s
20,Sardegna,Maschi e femmine,40,98383,101,1.02336,98333,0.9989408,43.476,s
20,Sardegna,Maschi e femmine,41,98283,108,1.09504,98229,0.9988926,42.520,s
20,Sardegna,Maschi e femmine,42,98175,110,1.11985,98120,0.9988740,41.566,s
20,Sardegna,Maschi e femmine,43,98065,111,1.13218,98010,0.9988228,40.612,s
20,Sardegna,Maschi e femmine,44,97954,120,1.22236,97894,0.9986895,39.658,s
20,Sardegna,Maschi e femmine,45,97834,137,1.39870,97766,0.9984972,38.706,s
20,Sardegna,Maschi e femmine,46,97698,157,1.60711,97619,0.9982959,37.759,s
20,Sardegna,Maschi e femmine,47,97540,176,1.80124,97453,0.9980967,36.819,s
20,Sardegna,Maschi e femmine,48,97365,195,2.00562,97267,0.9979187,35.885,s
20,Sardegna,Maschi e femmine,49,97170,210,2.15709,97065,0.9977711,34.956,s
20,Sardegna,Maschi e femmine,50,96960,223,2.30093,96848,0.9976243,34.030,s
20,Sardegna,Maschi e femmine,51,96737,237,2.45060,96618,0.9974494,33.108,s
